file,column,definition,units,data_type,missing_values
supplementary/results/early_regional_contrasts.csv,standardizer,Name or definition of the effect-size standardizer.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_regional_contrasts.csv,pooled_residual_sd,Pooled residual team-score SD used to standardize an early regional contrast.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_regional_contrasts.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_regional_contrasts.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_regional_contrasts.csv,p_holm_three_regional_contrasts,Holm-adjusted P value across three early regional contrasts.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_regional_contrasts.csv,interval_coverage,Whether the reported confidence interval is pointwise or simultaneous.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,display_region,"Region label used in figures: NA, EUW or KR.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_objective_associations.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/primary_objective_associations.csv,display_region,"Region label used in figures: NA, EUW or KR.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,status,Estimation status recorded by the analysis.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/objective_sensitivity.csv,q_value_within_sensitivity_family,Benjamini–Hochberg adjusted P value within the stated sensitivity family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,full_matches,Full minute-analysis matches before common support selection.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,common_reference_matches,Matches in the common tier-by-patch support.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,excluded_from_common,Matches excluded by common support requirements.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,disjoint_matches_before_cell_support,Participant-disjoint matches before common-cell selection.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_sample_flow.csv,disjoint_common_matches,Participant-disjoint matches retaining common-cell support.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_purchase_reversals.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_purchase_reversals.csv,minute,Interval index: 1 denotes 0–1 min. Boundary events belong to the ending interval; the final interval uses actual cut-off duration.,Minute interval index,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_purchase_reversals.csv,net_minus_gross,Control-ward purchase frequency after reversals minus gross-purchase frequency.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_purchase_reversals.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_purchase_reversals.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,component,"Timeline maintenance component: valid_wards_placed, valid_ward_kills or control_ward_purchases.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,minute,Interval index: 1 denotes 0–1 min. Boundary events belong to the ending interval; the final interval uses actual cut-off duration.,Minute interval index,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,main_difference,Regional frequency contrast in the main common-support sample.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,disjoint_difference,Regional frequency contrast in the participant-disjoint common-support sample.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,disjoint_ci_low,Lower pointwise 95% confidence bound for the participant-disjoint contrast.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,disjoint_ci_high,Upper pointwise 95% confidence bound for the participant-disjoint contrast.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/minute_disjoint_contrasts.csv,same_direction,Whether main and participant-disjoint regional contrasts have the same sign.,Boolean,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_contrasts.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_contrasts.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_contrasts.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_contrasts.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_contrasts.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_reference_counts.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_reference_counts.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_reference_counts.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_reference_counts.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/early_tier_reference_counts.csv,reference_weight,Common patch weight within sampling tier.,Weight,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,predictor,Predictor whose coefficient is reported; a suffix _z denotes standardization.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,beta,"Regression coefficient on the log-odds scale for logistic models, or standardized outcome scale for linear models.",Model-dependent,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,odds_ratio,Exponential of the logistic coefficient for one SD of the stated predictor.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,or_low,Lower 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,or_high,Upper 95% confidence bound for the odds ratio.,Odds ratio,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,outcome,Outcome whose association is estimated.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/secondary_outcomes.csv,q_value_secondary_family,Benjamini–Hochberg adjusted P value within the secondary-outcome family.,Adjusted P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,validation,"Focal-player, temporal, region or no-sampling-tier holdout scenario.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,model,Regression family or holdout predictor set. M3 is the early-state baseline; M4 adds early maintenance.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,n_train,Unique matches in the training set.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,n_test,Unique matches in the test set.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,auc,Area under the receiver operating characteristic curve.,AUC,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,log_loss,Mean negative log likelihood for the binary held-out outcome.,Natural-log loss,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_performance.csv,brier,Mean squared error of predicted binary-outcome probabilities.,Brier score,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,validation,"Focal-player, temporal, region or no-sampling-tier holdout scenario.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,metric,"Behavioural indicator key; see variables.csv. In validation gains this instead identifies AUC, log loss or Brier score.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,improvement,"Maintenance-augmented minus baseline AUC, or baseline minus augmented loss; positive values indicate improvement.",Metric-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,n_test,Unique matches in the test set.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/holdout_increments.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,mean_duration,Mean full-match duration.,Seconds,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,mean_maintenance_difference,Mean centered and standardized blue-minus-red early-maintenance difference.,Common SD,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,mean_absolute_gold_difference,Mean absolute blue-minus-red early gold difference.,Gold units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,first_game,Earliest match timestamp in the aggregate.,UTC timestamp,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,last_game,Latest match timestamp in the aggregate.,UTC timestamp,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,sample,Full sample or participant-disjoint sample.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/participant_disjoint_composition.csv,sample_fraction,Share of a sample in the given region-by-tier stratum.,Fraction,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,tier,Competitive tier recorded for focal-player sampling; not necessarily historical match-time rank.,Ordered category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,canonical,Unique matches in the fixed canonical sample for the stratum.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,downloaded,Fixed-sample matches with downloaded timeline payloads.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,identity_verified,Matches whose payload identity matches the fixed-sample record.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,parsed,Matches whose timeline payload was parsed.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,valid_window,Matches passing the time-window validity checks.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,eligible,Matches eligible for the stated timeline analysis.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_tier.csv,usable_primary_outcome,Eligible matches with a determined primary objective outcome.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,canonical,Unique matches in the fixed canonical sample for the stratum.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,downloaded,Fixed-sample matches with downloaded timeline payloads.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,identity_verified,Matches whose payload identity matches the fixed-sample record.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,parsed,Matches whose timeline payload was parsed.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,valid_window,Matches passing the time-window validity checks.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,eligible,Matches eligible for the stated timeline analysis.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/timeline_flow_by_patch.csv,usable_primary_outcome,Eligible matches with a determined primary objective outcome.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,n_unique_matches,Distinct matches in this aggregate.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,n_dates_available,Records with an available match date; the row unit is stated in the file manifest.,Records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,first_match_utc,Earliest available actual match timestamp.,UTC timestamp,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,last_match_utc,Latest available actual match timestamp.,UTC timestamp,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,queue_420,Matches with ranked solo/duo queue identifier 420.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_chronology.csv,queue_other,Matches with another queue identifier.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,n_player_match_records,Focal player–match records in the date-offset analysis.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,n_dates_available,Records with an available match date; the row unit is stated in the file manifest.,Records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,min_days,min of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,p05_days,p05 of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,p25_days,p25 of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,median_days,median of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,p75_days,p75 of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,p95_days,p95 of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,max_days,max of signed match-date minus player-record-creation-date offsets.,Days,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,matches_before_record_date,Records whose match precedes player-record creation.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,matches_same_record_date,Records on the player-record creation date.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/match_date_offsets.csv,matches_after_record_date,Records whose match follows player-record creation.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,patch,"Game version; preserve as text, including 15.1 versus 15.10.",Version string,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,field,API ping-count field name.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,n_participants,"Audited participant records, not distinct people.",Participant records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,field_absent,Audited participant records where the field is absent.,Participant records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,null_value,Audited participant records with an explicit null field.,Participant records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,invalid_value,Audited participant records with invalid field values.,Participant records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/signal_field_availability.csv,observed_zero,Audited participant records containing a recorded zero for the field.,Participant records,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,signal_score,Signalling construction: functional_groups or equal_nine_pings.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/context_interaction_sensitivity.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
